usf0001_RCC_L1_MS_M.jpg,5,0.0218337,0.0436674,0.545842,0.0218337,0.0218337,0.196503,0,0.442132,0,0.0491258,0.122814,0.0982516,0.245629,0,0.0245629,0.0736887,0.147377,0.0736887,0.0982516,0.0491258,0.196503,0.0245629,0.319318,0.0491258,0.122814,0.0552665,0.110533,0.221066,0.0552665,0.0552665,0.0552665,0.0828998,0.138166,0,0.110533,0.0276333,0.0552665,0.0552665,0.0276333,0,0.221066,0.0491258,0.0982516,0,0.0245629,0.138166,0,0.110533,0,0,0.193433,0.0276333,0,0,0,0.0552665,0.0276333,0.138166,0,0.0276333,0,0,0.0491258,0,0.0491258,0.110533,0,0.0828998,0.0552665,0.0276333,0,0.0276333,0.331599,0,0.0552665,0,0.0828998,0.110533,0,0.0552665,0.109851,0.029339,0.253134,0.0177399,0.0545842,0.234968,0.0569723,0.467292,0.0453731,0.0875906,0.327846,0.116077,0.646141,0.0453731,0.135181,0.366994,0.194371,0.740554,0.0768443,0.168188,0.10371,0.0723241,0.326823,0.0300213,0.036162,0.251087,0.139872,0.597015,0.0668657,0.0975693,0.363156,0.235053,0.81194,0.117527,0.160512,0.458337,0.326397,1,0.168188,0.244947,0.117527,0.0446908,0.38209,0.0315565,0.0622601,0.0698507,0.0959488,0.128188,0.0314712,0.0460554,0.117441,0.0122814,0.0852026,0.0138166,0.0253305,0.0621748,0.0414499,0.145075,0,0.0345416,0.110533,0.0552665,0.117441,0.0138166,0.0414499,0.09,0.0512367,0.118977,0.0147761,0.0368443
usf0004_RCC_L1_MS_M.jpg,5,0,0.073405,0.660645,0,0,0.0412903,0,0.0825806,0,0,0.412903,0.0412903,0.330323,0,0.0412903,0.289032,0.0825806,0.247742,0,0,0,0,0.0412903,0,0,0.325161,0.139355,0.325161,0.0464516,0.232258,0.139355,0.139355,0.418065,0.0464516,0,0.0464516,0,0.185806,0,0.0929032,0,0,0,0,0,0.789677,0,0.325161,0.0929032,0.0464516,0,0.0464516,0.139355,0,0,0,0.418065,0.510968,0,0.139355,0.0412903,0.371613,0,0,0,0.232258,0.371613,0.0929032,0,0.0464516,0,0.510968,0.325161,0.0464516,0.139355,0,0.464516,0.0464516,0,0,0.0103226,0.111254,0.175484,0,0,0.357419,0.238996,0.381935,0.0348387,0.0812903,0.495484,0.423513,0.685161,0.0580645,0.126452,0.579355,0.664803,0.932903,0.0580645,0.184516,0.185806,0.049319,0.330323,0,0.0103226,0.371613,0.0802867,0.505806,0,0.0206452,0.628387,0.146093,0.741935,0.0116129,0.0890323,0.816774,0.236416,1,0.0348387,0.147097,0.0916129,0.05319,0.277419,0.0116129,0.0580645,0.221935,0.0658065,0.295484,0.0116129,0.0335484,0.265806,0.185806,0.104516,0.0232258,0.0232258,0,0.36,0.255484,0.0116129,0.0696774,0.313548,0.0812903,0.301935,0.0464516,0.0696774,0.200323,0.173226,0.239355,0.0232258,0.0490323
usf0006_RMLO_L1_MS_M.jpg,5,0.127226,0.233248,0.106022,0.0848174,0.127226,0.238549,0.166984,0.166984,0.214694,0.0954195,0.143129,0,0,0.477098,0.0715646,0,0,0,0.0238549,0.0715646,0.119274,0.0715646,0.143129,0.214694,0.262404,0.0805102,0.214694,0.241531,0.375714,0.107347,0.322041,0.16102,0,0.563572,0.0805102,0.214694,0,0,0.107347,0.0268367,0.0238549,0,0.0954195,0.0954195,0.0477098,0.16102,0.0805102,0.0268367,0.322041,0.0536735,0.509898,0,0.134184,0.0536735,0,0.456225,0,0.107347,0.107347,0,0,0,0,0,0,0,0,0.0536735,0.107347,0,0.187857,0.241531,0.214694,0,0,0.107347,0,0.0536735,0,0,0.0675888,0.0762031,0.0861426,0.0987327,0.109335,0.187609,0.19175,0.208399,0.353682,0.173445,0.47834,0.292388,0.295618,0.627267,0.211464,0.672906,0.292388,0.335873,0.686905,0.236064,0.127226,0.100058,0.0682515,0.200116,0.0914437,0.252464,0.159695,0.14578,0.432701,0.216682,0.338193,0.23126,0.241945,0.705541,0.344902,0.468649,0.34308,0.33811,1,0.475358,0.14139,0.171623,0.164416,0.22248,0.148099,0.169966,0.0402551,0,0.292968,0.0626191,0.0462188,0.0201276,0.0439824,0.131202,0.0253458,0.315332,0.0603827,0.127475,0.0402551,0,0.268367,0.114056,0.100638,0.32875,0.0603827,0.199971,0.0587054,0.0680237,0.198294,0.0370869
usf0007_RMLO_L1_CL_B.jpg,4,0.0431558,0.431558,0.215779,0,0,0,0.436952,0.0485502,0.0485502,0.0485502,0,0.242751,0.242751,0.0485502,0,0.0485502,0.145651,0.194201,0.0971005,0.145651,0.0971005,0.242751,0.194201,0.0971005,0.0485502,0.054619,0.273095,0.218476,0.163857,0.163857,0.109238,0.109238,0.109238,0.109238,0.218476,0.163857,0,0.109238,0.054619,0,0.194201,0.0971005,0.291301,0.0971005,0.145651,0,0,0.163857,0.109238,0.163857,0.218476,0.109238,0.054619,0.054619,0.218476,0.163857,0.054619,0.054619,0.109238,0.163857,0,0.0485502,0.0485502,0.0971005,0.145651,0.109238,0.054619,0.109238,0,0.109238,0.218476,0.218476,0.109238,0,0.109238,0.218476,0.054619,0.054619,0.163857,0.163857,0.0836143,0.20499,0.187458,0.0728254,0.0849629,0.124579,0.396156,0.322488,0.153237,0.206339,0.261126,0.566082,0.45145,0.206339,0.342886,0.409811,0.629804,0.554619,0.312542,0.461227,0.0229265,0.314228,0.17532,0.0485502,0.0485502,0.0593392,0.581254,0.345246,0.121376,0.109238,0.109407,0.807316,0.557653,0.223028,0.198753,0.186784,1,0.736682,0.339852,0.342886,0.0487188,0.346089,0.169252,0.0773769,0.0652394,0.0804113,0.12441,0.163857,0.0773769,0.0910317,0.0758597,0.0500674,0.153237,0.0758597,0.141099,0.204821,0.109238,0.0682738,0.0819285,0.163857,0.0955833,0.122893,0.136548,0.109238,0.191167,0.114169,0.101652,0.130479,0.0861008,0.146789
usf0008_RCC_L2_CL_B.jpg,4,0,0.0290777,0.0290777,0.319855,0.0290777,0.359836,0.196274,0.0981372,0.196274,0,0.261699,0,0,0.327124,0,0,0,0,0.294412,0,0.0981372,0,0,0.13085,0.0981372,0.25761,0.0736029,0.0368015,0.184007,0.110404,0.588823,0,0.147206,0.368015,0.0368015,0.220809,0,0,0.25761,0,0.0654248,0.294412,0,0,0.0327124,0.0736029,0.294412,0,0,0.0736029,0.147206,0.331213,0.184007,0.25761,0.0736029,0.147206,0.294412,0,0.25761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408905,0.0808723,0.00726942,0.112676,0.0399818,0.213653,0.221945,0.0410041,0.207746,0.0859836,0.463085,0.304748,0.123807,0.445934,0.113585,0.555089,0.378351,0.123807,0.648342,0.113585,0.155384,0.056338,0.0318037,0.284416,0.00726942,0.335302,0.105407,0.056338,0.521581,0.0318037,0.489664,0.123807,0.0655384,0.755679,0.0839391,0.725806,0.142208,0.11154,1,0.145275,0.178896,0.0747388,0.0410041,0.207746,0.0594048,0.267833,0,0.0368015,0.31179,0.00920036,0.0347569,0.147206,0,0,0.0265788,0.0736029,0.156406,0.0460018,0.128805,0.0184007,0.266811,0.174807,0.0920036,0.202408,0.0736029,0.160751,0.119605,0.0437017,0.160751,0.0319457
usf0014_RCC_L1_MS_M.jpg,5,0,0.14962,0.14962,0.0748101,0.14962,0,0,0.0841613,0,0.168323,0.168323,0.0841613,0.0841613,0.0841613,0.336645,0.168323,0.168323,0,0.420807,0.0841613,0.0841613,0,0,0,0.0841613,0.284044,0.0946815,0,0.189363,0,0,0,0,0,0,0,0.189363,0,0.0946815,0.189363,0,0,0.0841613,0,0.0841613,0.284044,0.0946815,0.0946815,0.189363,0.189363,0,0.189363,0,0,0.0946815,0,0,0,0,0,0,0.757452,0,0,0,0,0.757452,0,0,0,0,0.757452,0,0,0,0,0.757452,0,0,0,0.0210403,0.226768,0.0584454,0.0187025,0.0794857,0.163063,0.463472,0.103156,0.113384,0.168907,0.205143,0.721216,0.124196,0.134424,0.276739,0.247224,1,0.124196,0.263296,0.34512,0.0841613,0.100526,0.0794857,0.144944,0.184687,0.189363,0.163647,0.121566,0.271186,0.35301,0.365576,0.250438,0.142607,0.444769,0.479252,0.499708,0.316189,0.142607,0.597312,0.521333,0.0920514,0.0610754,0.0584454,0.0660432,0.100526,0.0841613,0.110462,0.0210403,0.149912,0.152542,0.0710111,0.402396,0.0447107,0.0473407,0.0683811,0,0.426067,0,0,0.0236704,0.142022,0.0946815,0.0236704,0.0946815,0.0710111,0.0742987,0.258402,0.0223553,0.0729836,0.0789012
usf0015_RCC_L1_MS_M.jpg,5,0.0244789,0.269268,0.0244789,0.44062,0.0979155,0,0.165232,0.0275387,0.275387,0.0275387,0,0.110155,0,0.358003,0.0275387,0,0,0,0.22031,0,0.0275387,0.0550775,0,0.0826162,0.0275387,0,0.123924,0.0309811,0.309811,0.0929432,0.0309811,0.0929432,0,0.185886,0,0.0309811,0,0,0.402754,0.0619621,0,0,0,0,0,0,0.123924,0.0619621,0.0309811,0,0.123924,0.0619621,0,0.185886,0.123924,0,0,0,0.123924,0.0929432,0,0.247849,0,0,0,0,0.247849,0,0,0,0,0.247849,0,0,0,0,0.247849,0,0,0,0.0130044,0.143048,0.00611972,0.130809,0.0313635,0.0130044,0.308281,0.0362402,0.284854,0.061484,0.0517307,0.436508,0.0362402,0.467298,0.0993498,0.059476,0.49847,0.0362402,0.654045,0.138076,0.00611972,0.136164,0.0130044,0.32358,0.0382482,0.0130044,0.21878,0.0198891,0.557659,0.0589023,0.0198891,0.291069,0.0276343,0.800344,0.0959074,0.034519,0.359055,0.0353796,1,0.126028,0.0130044,0.153375,0.0207497,0.277108,0.061484,0.0154905,0.0507745,0,0.291738,0.0223752,0,0.154905,0.0154905,0.00774527,0,0.0309811,0.139415,0,0.0774527,0.0542169,0.0387263,0.100688,0.0232358,0.178141,0.0542169,0.0212995,0.111446,0.00968158,0.138769,0.0327022
usf0015_RMLO_L1_MS_M.jpg,5,0,0.131687,0.131687,0,0,0.148148,0.0740741,0.0740741,0,0.148148,0.222222,0,0.148148,0.0740741,0.222222,0.37037,0.148148,0.0740741,0.592593,0,0.0740741,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0.0833333,0.0833333,0,0,0,0,0.666667,0.0740741,0,0,0,1,0.0833333,0.0833333,0,0,0.833333,0,0.0833333,0,0.166667,0.666667,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185,0.199588,0.0514403,0,0,0.0555556,0.468107,0.0907922,0.0208333,0.037037,0.152778,0.67644,0.127829,0.0601852,0.0925926,0.30787,0.900977,0.167181,0.208333,0.0925926,0.185185,0.0884774,0.106996,0.166667,0.0925926,0.388889,0.144033,0.18107,0.333333,0.185185,0.555556,0.18107,0.236626,0.5,0.240741,0.708333,0.218107,0.255144,0.648148,0.240741,0.0555556,0.0514403,0.0514403,0,0.037037,0.210648,0.0578704,0.0555556,0.166667,0.0555556,0,0.416667,0.0393519,0.0208333,0,0.0416667,0.375,0.0208333,0.0208333,0,0.0416667,0.458333,0.0208333,0.0416667,0,0.0734954,0.326968,0.0341435,0.0625,0.0138889
usf0017_LCC_L1_MS_M.jpg,4,0.0741707,0,0,0.0370853,0,0,0,0,0,0,0.083442,0.041721,0.083442,0.041721,0,0.542373,0.083442,0,0.125163,0.041721,0.041721,0.083442,0,0.083442,0,0,0.0469361,0,0.0938722,0,0.0938722,0,0,0,0,0.281617,0.234681,0.328553,0.0938722,0.0938722,0,0.83442,0.041721,0.584094,0,0,0.704042,0,0.891786,0,0.187744,0.84485,0.0469361,0.234681,0,0.187744,0.234681,0.610169,0.234681,0,0,0,0,0,0,0,0.0469361,0,0,0,0,0.469361,0,0,0.0469361,0,0.375489,0.0469361,0,0,0.0289729,0.229465,0.0104302,0.176155,0,0.0289729,0.428944,0.0104302,0.42257,0,0.120238,0.767927,0.0430248,0.49167,0.011734,0.373171,1,0.289439,0.605099,0.0456323,0.174996,0.0312907,0.0208605,0.0509923,0.0104302,0.34188,0.083442,0.041721,0.113574,0.0208605,0.508764,0.147327,0.0625815,0.199623,0.0312907,0.678256,0.200782,0.0625815,0.275243,0.041721,0.0289729,0.0325945,0,0.0535999,0,0.250326,0.0899609,0.102999,0.065189,0.0338983,0,0.396349,0.0104302,0.36897,0,0.0938722,0.481095,0.17601,0.11734,0.011734,0.0704042,0.398957,0.011734,0.305085,0,0.103651,0.341591,0.0752934,0.214146,0.0114081
usf0017_LMLO_L1_MS_M.jpg,4,0,0,0,0,0,0,0,0,0,0,0.0296296,0,0,0.0296296,0,0.355556,0,0.0296296,0.177778,0.0296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466667,0.0666667,0.133333,0.233333,0,0,0.859259,0,0.503704,0,0,0.933333,0.0333333,0.233333,0,0,0.8,0,0,0,0.266667,0.266667,1,0,0,0,0,0,0,0,0,0,0.0333333,0.1,0.0666667,0,0.7,0.1,0.0333333,0,0,0.333333,0.166667,0,0,0,0.214815,0,0.125926,0,0,0.448148,0.0166667,0.209259,0.0166667,0.00740741,0.823148,0.0416667,0.225,0.0166667,0.27963,0.989815,0.374074,0.327778,0.0240741,0.0962963,0,0.00740741,0.0518519,0.00740741,0.192593,0,0.0148148,0.103704,0.0148148,0.288889,0,0.0222222,0.155556,0.0222222,0.377778,0,0.0296296,0.2,0.0296296,0,0,0,0,0,0.212963,0.0166667,0.0407407,0.110185,0.00740741,0,0.448148,0.0166667,0.209259,0.0166667,0.0666667,0.525,0.316667,0.00833333,0,0,0.433333,0.00833333,0.0583333,0,0.0699074,0.355787,0.0956019,0.0965278,0.00601852
